Category 1,Category 2,Category 3,Avg Buyer L365D,Avg Buyer L180D,Avg Buyer L90D,Avg Buyer L30D,Avg Orders L365D,Avg Orders L180D,Avg Orders L90D,Avg Orders L30D,Avg UV L365D,Avg UV L180D,Avg UV L90D,Avg UV L30D,Visible Products,Visible Sellers,Selling Sellers L30D,Selling Products L30D
Home Appliances,Appliances Parts & Accessories,Vacuum Cleaners Accessories,0.21384750219106,0.16883116883116858,0.16748768472906286,0.15873015873015858,0.21560035056967572,0.16883116883116858,0.16748768472906286,0.15873015873015858,19.58043052837571,19.58043052837571,19.58043052837571,19.58043052837571,6,6,1.0,1.0
Mother & Baby,Gifts,Gift Baskets,0.16156462585034,0.16724738675958142,0.1746031746031743,0.15714285714285717,0.17517006802721,0.19163763066202,0.21164021164021143,0.15714285714285717,4.728414442700143,4.728414442700143,4.728414442700143,4.728414442700143,8,4,1.0,1.0
Computers & Laptops,Scanners,,0.1620209059233443,0.15,0.14906832298136571,0.15476190476190427,0.16376306620209,0.15357142857142855,0.15527950310559,0.1666666666666657,5.054459352801886,5.054459352801886,5.054459352801886,5.054459352801886,9,4,1.0,2.0
Groceries,Wines Beers & Alcohol,Wines,0.2027373823781,0.2012987012987,0.19860627177700288,0.15476190476190427,0.20701454234388286,0.20779220779220714,0.2125435540069686,0.17857142857142858,22.521669341894057,22.521669341894057,22.521669341894057,22.521669341894057,93,4,1.0,4.0
Pet Supplies,Cat,Leashes & Collars,0.14617940199335427,0.14761904761904715,0.15079365079365,0.15476190476190427,0.14950166112956714,0.15238095238095142,0.15873015873015858,0.1666666666666657,1.66771902131018,1.66771902131018,1.66771902131018,1.66771902131018,9,2,1.0,2.0
Mother & Baby,Gifts,Keepsakes,0.16883116883116858,0.17261904761904714,0.1751152073732714,0.15384615384615286,0.17316017316017285,0.17857142857142858,0.18433179723502285,0.1758241758241757,3.2346656113968857,3.2346656113968857,3.2346656113968857,3.2346656113968857,4,3,1.0,1.0
Computers & Laptops,Network Components,Mobile Broadband,0.19387755102040716,0.18604651162790573,0.17142857142857143,0.15238095238095142,0.2077259475218657,0.19767441860465,0.18367346938775428,0.17142857142857143,23.937205651491343,23.937205651491343,23.937205651491343,23.937205651491343,14,12,2.0,2.0
Computers & Laptops,Computer Accessories,External DVD Writers,0.16256157635467858,0.16117216117216,0.15873015873015858,0.14285714285714285,0.16256157635467858,0.16117216117216,0.15873015873015858,0.14285714285714285,4.430141287284143,4.430141287284143,4.430141287284143,4.430141287284143,5,4,1.0,1.0
Computers & Laptops,Computer Accessories,Monitors,0.1645021645021643,0.16071428571428573,0.14285714285714285,0.14285714285714285,0.16883116883116858,0.16071428571428573,0.14285714285714285,0.14285714285714285,22.03218210361066,22.03218210361066,22.03218210361066,22.03218210361066,1,1,1.0,1.0
Computers & Laptops,Computer Accessories,TV Tuners,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1666666666666657,0.1666666666666657,0.19047619047619,0.2857142857142857,1.0377241805813229,1.0377241805813229,1.0377241805813229,1.0377241805813229,1,1,1.0,1.0
Computers & Laptops,Computer Components,Graphic Cards,0.1556776556776543,0.1468253968253957,0.14285714285714285,0.14285714285714285,0.16483516483516428,0.15873015873015858,0.15384615384615286,0.14285714285714285,40.457142857142856,40.457142857142856,40.457142857142856,40.457142857142856,17,4,1.0,1.0
Computers & Laptops,Network Components,Network Interface Cards,0.16017316017316,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1645021645021643,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.902007083825256,4.902007083825256,4.902007083825256,4.902007083825256,5,4,1.0,1.0
Computers & Laptops,Software,Operating System,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.659340659340657,2.659340659340657,2.659340659340657,2.659340659340657,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Televisions,LCD Televisions,0.14835164835164716,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15384615384615286,0.1666666666666657,0.14285714285714285,0.14285714285714285,5.893742621015343,5.893742621015343,5.893742621015343,5.893742621015343,1,1,1.0,1.0
Cameras,Gadgets & Other Cameras,Mini Cameras,0.15816326530612143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15816326530612143,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.1452119309262,4.1452119309262,4.1452119309262,4.1452119309262,2,2,1.0,1.0
Cameras,Camera Accessories,Camera Remote Controls,0.1468253968253957,0.15714285714285717,0.14285714285714285,0.14285714285714285,0.1468253968253957,0.15714285714285717,0.14285714285714285,0.14285714285714285,2.295974743488554,2.295974743488554,2.295974743488554,2.295974743488554,4,3,1.0,1.0
Computers & Laptops,Desktops Computers,Gaming,0.17142857142857143,0.14906832298136571,0.14285714285714285,0.14285714285714285,0.17777777777777715,0.16149068322981286,0.1746031746031743,0.2857142857142857,144.4148727984343,144.4148727984343,144.4148727984343,144.4148727984343,20,3,1.0,1.0
Cameras,Video & Action Camcorder,Video Camera,0.1558441558441557,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1558441558441557,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.633659491193715,9.633659491193715,9.633659491193715,9.633659491193715,7,5,1.0,1.0
Cameras,DSLR,Sets,0.16109422492401143,0.15126050420168,0.14285714285714285,0.14285714285714285,0.16717325227963428,0.15126050420168,0.14285714285714285,0.14285714285714285,90.017316017316,90.017316017316,90.017316017316,90.017316017316,3,1,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Knives & Sharpeners,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0330330330330315,1.0330330330330315,1.0330330330330315,1.0330330330330315,7,7,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smart Glasses,0.14732142857142858,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14732142857142858,0.14285714285714285,0.14285714285714285,0.14285714285714285,5.629365079365058,5.629365079365058,5.629365079365058,5.629365079365058,2,2,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Smart Trackers,0.15126050420168,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15546218487394858,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4151654796816084,1.4151654796816084,1.4151654796816084,1.4151654796816084,1,1,1.0,1.0
Computers & Laptops,Storage,NAS,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.6062524732884826,2.6062524732884826,2.6062524732884826,2.6062524732884826,4,1,1.0,1.0
Cameras,Point & Shoot,Point & Shoot,0.15126050420168,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15126050420168,0.14285714285714285,0.14285714285714285,0.14285714285714285,9.422257300710314,9.422257300710314,9.422257300710314,9.422257300710314,1,1,1.0,1.0
Cameras,Optics,Monoculars,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.14285714285714285,3.3692125049465713,3.3692125049465713,3.3692125049465713,3.3692125049465713,1,1,1.0,1.0
Cameras,Optics,Telescopes,0.15384615384615286,0.15714285714285717,0.15384615384615286,0.14285714285714285,0.16208791208791143,0.17142857142857143,0.15384615384615286,0.14285714285714285,16.050235478806886,16.050235478806886,16.050235478806886,16.050235478806886,12,4,1.0,1.0
Cameras,Lenses,DSLRs Lenses,0.18654073199527715,0.16707021791767426,0.15546218487394858,0.14285714285714285,0.19716646989374143,0.17675544794188855,0.16386554621848712,0.14285714285714285,27.289638932496057,27.289638932496057,27.289638932496057,27.289638932496057,4,1,1.0,1.0
Cameras,Lenses,Other Lenses,0.15178571428571427,0.15476190476190427,0.14285714285714285,0.14285714285714285,0.16071428571428573,0.1666666666666657,0.19047619047619,0.21428571428571427,1.59343737494998,1.59343737494998,1.59343737494998,1.59343737494998,2,2,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Air Purifier Accessories,0.18775510204081572,0.15625,0.14285714285714285,0.14285714285714285,0.1959183673469386,0.16517857142857142,0.15714285714285717,0.14285714285714285,4.8649706457925435,4.8649706457925435,4.8649706457925435,4.8649706457925435,5,2,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Water Heater Parts & Accessories,0.18142857142857144,0.15079365079365,0.14285714285714285,0.14285714285714285,0.1842857142857143,0.15476190476190427,0.14285714285714285,0.14285714285714285,10.487209759937029,10.487209759937029,10.487209759937029,10.487209759937029,15,11,1.0,1.0
Cameras,Instant Camera,Instant Camera Accessories,0.15646258503401286,0.17142857142857143,0.17857142857142858,0.14285714285714285,0.16326530612244855,0.17142857142857143,0.17857142857142858,0.14285714285714285,2.35017906884202,2.35017906884202,2.35017906884202,2.35017906884202,2,1,1.0,1.0
Cameras,Optics,Optics Accessories,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.7342937174869941,1.7342937174869941,1.7342937174869941,1.7342937174869941,2,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Wearable Technology,Gesture Control,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.6356198867212057,0.6356198867212057,0.6356198867212057,0.6356198867212057,2,1,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Pans,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.3715937241948801,1.3715937241948801,1.3715937241948801,1.3715937241948801,1,1,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Contact Grills,0.19999999999999998,0.15178571428571427,0.14285714285714285,0.14285714285714285,0.21298701298701286,0.16071428571428573,0.14285714285714285,0.14285714285714285,13.022762951334371,13.022762951334371,13.022762951334371,13.022762951334371,24,20,1.0,1.0
Home Appliances,Small Kitchen Appliances,Electric Woks,0.1888341543513957,0.16071428571428573,0.14285714285714285,0.14285714285714285,0.1888341543513957,0.16071428571428573,0.14285714285714285,0.14285714285714285,7.7723704866562,7.7723704866562,7.7723704866562,7.7723704866562,8,6,1.0,1.0
Home Appliances,Irons & Garment Steamers,Garment Presses,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8117112569409372,0.8117112569409372,0.8117112569409372,0.8117112569409372,2,1,1.0,1.0
Home Appliances,Vacuums & Floor Care,Steam Mops,0.1666666666666657,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.17063492063492,0.16071428571428573,0.14285714285714285,0.14285714285714285,4.192050373868542,4.192050373868542,4.192050373868542,4.192050373868542,3,3,1.0,1.0
Computers & Laptops,Computer Accessories,Uninterrupted Power Supply,0.14950166112956714,0.15079365079365,0.14285714285714285,0.14285714285714285,0.15282392026577998,0.15873015873015858,0.14285714285714285,0.14285714285714285,13.217425431711144,13.217425431711144,13.217425431711144,13.217425431711144,18,7,1.0,1.0
Computers & Laptops,Computer Accessories,Fingerprint Reader,0.15018315018315,0.15527950310559,0.14285714285714285,0.14285714285714285,0.15384615384615286,0.16149068322981286,0.14285714285714285,0.14285714285714285,4.405352223534028,4.405352223534028,4.405352223534028,4.405352223534028,11,5,1.0,1.0
Computers & Laptops,Computer Components,Single Board Computer,0.16611295681063,0.16233766233766142,0.17142857142857143,0.14285714285714285,0.16943521594684285,0.16233766233766142,0.17142857142857143,0.14285714285714285,4.410861865407314,4.410861865407314,4.410861865407314,4.410861865407314,1,1,1.0,1.0
Cameras,Camera Accessories,Viewfinders,0.18140589569160856,0.1705069124423957,0.18367346938775428,0.14285714285714285,0.19160997732426285,0.18433179723502285,0.19999999999999998,0.1746031746031743,2.3559589581689027,2.3559589581689027,2.3559589581689027,2.3559589581689027,5,1,1.0,1.0
Cameras,Security Cameras & Systems,IP Security Systems,0.15816326530612143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16836734693877428,0.14285714285714285,0.14285714285714285,0.14285714285714285,4.286499215070629,4.286499215070629,4.286499215070629,4.286499215070629,19,11,1.0,1.0
Cameras,Security Cameras & Systems,CCTV Security Systems,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15,0.15306122448979573,0.1666666666666657,0.14285714285714285,5.024332810047086,5.024332810047086,5.024332810047086,5.024332810047086,18,8,1.0,1.0
Health & Beauty,Bath & Body,Gifts & Value Sets,0.19310344827586143,0.19795918367346857,0.19747899159663856,0.14285714285714285,0.1950738916256157,0.19999999999999998,0.19747899159663856,0.14285714285714285,15.351859099804285,15.351859099804285,15.351859099804285,15.351859099804285,7,3,1.0,1.0
Health & Beauty,Makeup,Body,0.14814814814814717,0.14814814814814717,0.15238095238095142,0.14285714285714285,0.14814814814814717,0.14814814814814717,0.15238095238095142,0.14285714285714285,3.7403314917126855,3.7403314917126855,3.7403314917126855,3.7403314917126855,4,3,1.0,1.0
Health & Beauty,Medical Supplies,Compression Stockings,0.15789473684210428,0.15714285714285717,0.14285714285714285,0.14285714285714285,0.15789473684210428,0.15714285714285717,0.14285714285714285,0.14285714285714285,1.4148506860371257,1.4148506860371257,1.4148506860371257,1.4148506860371257,6,2,1.0,1.0
Groceries,Wines Beers & Alcohol,Champagnes & Sparkling Wines,0.1542857142857143,0.1619047619047614,0.14285714285714285,0.14285714285714285,0.1542857142857143,0.1619047619047614,0.14285714285714285,0.14285714285714285,3.6159389571852287,3.6159389571852287,3.6159389571852287,3.6159389571852287,12,1,1.0,1.0
Health & Beauty,Hair Care,Gifts & Value Sets,0.15476190476190427,0.15625,0.15037593984962286,0.14285714285714285,0.15476190476190427,0.15625,0.15037593984962286,0.14285714285714285,2.9035812672176284,2.9035812672176284,2.9035812672176284,2.9035812672176284,5,3,1.0,1.0
Groceries,Wines Beers & Alcohol,Accessories,0.15873015873015858,0.1666666666666657,0.14285714285714285,0.14285714285714285,0.15873015873015858,0.1666666666666657,0.14285714285714285,0.14285714285714285,1.3452784503631943,1.3452784503631943,1.3452784503631943,1.3452784503631943,1,1,1.0,1.0
Groceries,Candy & Chocolate,Marshamallows,0.1615925058548,0.16034985422740428,0.15873015873015858,0.14285714285714285,0.17096018735362858,0.17201166180757999,0.16931216931216858,0.15714285714285717,4.122818358112457,4.122818358112457,4.122818358112457,4.122818358112457,1,1,1.0,1.0
Groceries,Snacks,Crackers,0.16530612244897855,0.16483516483516428,0.14285714285714285,0.14285714285714285,0.16734693877551,0.17032967032967,0.14285714285714285,0.14285714285714285,1.5058619192357772,1.5058619192357772,1.5058619192357772,1.5058619192357772,2,1,1.0,1.0
Health & Beauty,Skin Care,Dermacare,0.1560439560439557,0.1542857142857143,0.14285714285714285,0.14285714285714285,0.1560439560439557,0.1542857142857143,0.14285714285714285,0.14285714285714285,5.6727984344422575,5.6727984344422575,5.6727984344422575,5.6727984344422575,7,5,1.0,1.0
Health & Beauty,Medical Supplies,Hospital Beds,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.0760304121648656,2.0760304121648656,2.0760304121648656,2.0760304121648656,1,1,1.0,1.0
Mother & Baby,Pacifiers & Accessories,Leashes & Cases,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5210084033613429,0.5210084033613429,0.5210084033613429,0.5210084033613429,1,1,1.0,1.0
Mother & Baby,Baby Gear,Car Seats,0.17543859649122714,0.16883116883116858,0.17261904761904714,0.14285714285714285,0.17669172932330715,0.16883116883116858,0.17261904761904714,0.14285714285714285,9.325244618395287,9.325244618395287,9.325244618395287,9.325244618395287,3,2,1.0,1.0
Mother & Baby,Baby Gear,Harnesses & Leashes,0.15830115830115712,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16216216216216142,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.337585034013603,2.337585034013603,2.337585034013603,2.337585034013603,2,2,1.0,1.0
Pet Supplies,Cat,Cat Treats,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15476190476190427,0.16326530612244855,0.17857142857142858,0.14285714285714285,0.5478991596638628,0.5478991596638628,0.5478991596638628,0.5478991596638628,1,1,1.0,1.0
Health & Beauty,Men's Care,Bath & Body,0.15476190476190427,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15476190476190427,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.8021346469622315,1.8021346469622315,1.8021346469622315,1.8021346469622315,18,6,1.0,1.0
Health & Beauty,Over The Counter Medicine,"Coughs, Colds & Flu",0.15079365079365,0.15238095238095142,0.1558441558441557,0.14285714285714285,0.15079365079365,0.15238095238095142,0.1558441558441557,0.14285714285714285,1.1618204804045487,1.1618204804045487,1.1618204804045487,1.1618204804045487,4,3,1.0,1.0
Health & Beauty,Over The Counter Medicine,Pain Relief & Fever,0.17173252279635146,0.16964285714285715,0.15037593984962286,0.14285714285714285,0.1778115501519743,0.17857142857142858,0.15037593984962286,0.14285714285714285,2.607342378292097,2.607342378292097,2.607342378292097,2.607342378292097,13,8,1.0,1.0
Health & Beauty,Over The Counter Medicine,Indigestion & Heartburn,0.18045112781954858,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.18045112781954858,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5947271612507656,0.5947271612507656,0.5947271612507656,0.5947271612507656,1,1,1.0,1.0
Pet Supplies,Cat,Bowls & Feeders,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14835164835164716,0.15714285714285717,0.19047619047619,0.2857142857142857,1.72131868131868,1.72131868131868,1.72131868131868,1.72131868131868,3,2,1.0,1.0
Pet Supplies,Cat,Dental & Healthcare,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.15306122448979573,0.16071428571428573,0.14285714285714285,0.14285714285714285,1.195993031358883,1.195993031358883,1.195993031358883,1.195993031358883,7,2,1.0,1.0
Pet Supplies,Other Pets,Grooming & Health,0.2531055900621114,0.3041474654377871,0.14285714285714285,0.14285714285714285,0.2577639751552786,0.31105990783410004,0.14285714285714285,0.14285714285714285,3.167974882260572,3.167974882260572,3.167974882260572,3.167974882260572,17,6,1.0,1.0
Pet Supplies,Bird,Grooming & Health,0.15679442508710714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.20209059233449428,0.17647058823529285,0.14285714285714285,0.14285714285714285,1.6468605141171513,1.6468605141171513,1.6468605141171513,1.6468605141171513,2,1,1.0,1.0
Pet Supplies,Reptile,Heating & Lighting,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4843205574912886,1.4843205574912886,1.4843205574912886,1.4843205574912886,1,1,1.0,1.0
Pet Supplies,Dog & Cat,Dog & Cat Beds Mats & Houses,0.17425431711145856,0.16611295681063,0.14285714285714285,0.14285714285714285,0.17739403453689143,0.16943521594684285,0.14285714285714285,0.14285714285714285,3.951987406532857,3.951987406532857,3.951987406532857,3.951987406532857,1,1,1.0,1.0
Pet Supplies,Dog & Cat,"Leashes, Collars & Muzzles",0.15686274509803858,0.16883116883116858,0.1666666666666657,0.14285714285714285,0.16246498599439715,0.16883116883116858,0.1666666666666657,0.14285714285714285,2.1554026709834058,2.1554026709834058,2.1554026709834058,2.1554026709834058,3,1,1.0,1.0
Pet Supplies,Dog & Cat,Carriers & Travel,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.3951367781155,0.3951367781155,0.3951367781155,0.3951367781155,1,1,1.0,1.0
Groceries,Wines Beers & Alcohol,Cider,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.858363858363857,1.858363858363857,1.858363858363857,1.858363858363857,9,3,1.0,1.0
Groceries,Snacks,Dips,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.175675675675674,1.175675675675674,1.175675675675674,1.175675675675674,7,1,1.0,1.0
Groceries,Snacks,Sauces & Syrup,0.15406162464985856,0.1558441558441557,0.14285714285714285,0.14285714285714285,0.15966386554621712,0.16233766233766142,0.14285714285714285,0.14285714285714285,1.3097345132743343,1.3097345132743343,1.3097345132743343,1.3097345132743343,3,1,1.0,1.0
Groceries,Beverages,Water,0.15527950310559,0.14906832298136571,0.15178571428571427,0.14285714285714285,0.1583850931677014,0.14906832298136571,0.15178571428571427,0.14285714285714285,2.713892168437623,2.713892168437623,2.713892168437623,2.713892168437623,3,1,1.0,1.0
Groceries,Bakery,Cakes & Sweet Pies,0.21321961620469,0.23100303951367712,0.26122448979591717,0.14285714285714285,0.22388059701492427,0.24012158054711144,0.27346938775510143,0.14285714285714285,18.778649921507057,18.778649921507057,18.778649921507057,18.778649921507057,81,1,1.0,2.0
Groceries,Dairy & Chilled,Tofu,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.094076655052263,2.094076655052263,2.094076655052263,2.094076655052263,1,1,1.0,1.0
Groceries,Dairy & Chilled,"Milk, Butter & Eggs",0.1616541353383457,0.16071428571428573,0.16402116402116285,0.14285714285714285,0.1616541353383457,0.16071428571428573,0.16402116402116285,0.14285714285714285,3.2069647803719716,3.2069647803719716,3.2069647803719716,3.2069647803719716,3,2,1.0,1.0
Groceries,Dairy & Chilled,Desserts,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.1950310559006199,1.1950310559006199,1.1950310559006199,1.1950310559006199,7,1,1.0,1.0
Groceries,Dairy & Chilled,Cooking Ingredients,0.21428571428571427,0.21964285714285717,0.16836734693877428,0.14285714285714285,0.21746031746031713,0.22142857142857145,0.17346938775510143,0.14285714285714285,7.375302663438257,7.375302663438257,7.375302663438257,7.375302663438257,1,1,1.0,1.0
Groceries,Dairy & Chilled,Convenience Foods,0.16326530612244855,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.16326530612244855,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.6860465116279058,1.6860465116279058,1.6860465116279058,1.6860465116279058,1,1,1.0,1.0
Mother & Baby,Baby Health Care,Thermometers,0.1460317460317457,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1492063492063486,0.14285714285714285,0.14285714285714285,0.14285714285714285,2.668759811616954,2.668759811616954,2.668759811616954,2.668759811616954,7,6,1.0,1.0
Mother & Baby,Baby Safety,Bathroom Safety,0.1654135338345857,0.1542857142857143,0.1558441558441557,0.14285714285714285,0.1654135338345857,0.1542857142857143,0.1558441558441557,0.14285714285714285,1.9135654261704658,1.9135654261704658,1.9135654261704658,1.9135654261704658,2,1,1.0,1.0
Computers & Laptops,Computer Accessories,Blank Media,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.7265586647029944,0.7265586647029944,0.7265586647029944,0.0,1,1,1.0,1.0
Computers & Laptops,Computer Components,Front Bay Devices,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.17142857142857143,0.17142857142857143,0.14285714285714285,0.0,0.7706905640484971,0.7706905640484971,0.7706905640484971,0.0,1,1,1.0,1.0
Computers & Laptops,Software,Productivity,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.6324351804778828,0.6324351804778828,0.6324351804778828,0.0,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Video,Blu-Ray/DVD Players,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,3.3467138921684283,3.3467138921684283,3.3467138921684283,0.0,1,1,1.0,1.0
Cameras,Mirrorless,,0.16483516483516428,0.14285714285714285,0.14285714285714285,0.0,0.16483516483516428,0.14285714285714285,0.14285714285714285,0.0,20.352433281004686,20.352433281004686,20.352433281004686,0.0,1,1,1.0,1.0
Cameras,Gadgets & Other Cameras,Toy Cameras,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,1.1202090592334486,1.1202090592334486,0.0,0.0,1,1,1.0,1.0
Cameras,Camera Accessories,Dry Box,0.15343915343915285,0.15714285714285717,0.14285714285714285,0.0,0.15343915343915285,0.15714285714285717,0.14285714285714285,0.0,1.077601410934743,1.077601410934743,1.077601410934743,0.0,1,1,1.0,1.0
Cameras,DSLR,Body Only,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,8.311614730878171,8.311614730878171,8.311614730878171,0.0,1,1,1.0,1.0
Computers & Laptops,Network Components,Modems,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.4697633654688857,0.0,0.0,0.0,1,1,1.0,1.0
Computers & Laptops,Printers & Accessories,Printer memory modules,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.4406926406926401,0.0,0.0,0.0,1,1,1.0,1.0
Computers & Laptops,PC Gaming,PC Games,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.17857142857142858,0.14285714285714285,0.14285714285714285,0.0,0.8676190476190457,0.8676190476190457,0.8676190476190457,0.0,1,1,1.0,1.0
Computers & Laptops,Laptops,Chromebooks,0.19047619047619,0.17857142857142858,0.0,0.0,0.19047619047619,0.17857142857142858,0.0,0.0,30.692211578508857,30.692211578508857,0.0,0.0,2,2,1.0,1.0
Cameras,Video & Action Camcorder,Professional Video Camera,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2.57701516360734,0.0,0.0,0.0,1,1,1.0,1.0
Cameras,Lenses,Mirrorless Lenses,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,5.868131868131857,0.0,0.0,0.0,1,1,1.0,1.0
"TV, Audio / Video, Gaming & Wearables",Televisions,4K Televisions,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.0,27.64207221350077,27.64207221350077,27.64207221350077,0.0,14,5,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Ventilation Parts & Accessories,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.17857142857142858,0.21428571428571427,0.21428571428571427,0.0,0.832,0.832,0.832,0.0,1,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Range Hood Parts & Accessories,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.4714285714285714,0.0,0.0,0.0,1,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Cooktop Parts & Accessories,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5870348139255686,0.5870348139255686,0.0,0.0,1,1,1.0,1.0
Home Appliances,Appliances Parts & Accessories,Wall Oven Parts & Accessories,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.47761194029850573,0.47761194029850573,0.0,0.0,1,1,1.0,1.0
